window,phase,phase_idx,seq,query,op_type,exec_ms
0,Photometric,0,0,PhotoObjAll,SELECT,365.6926
0,Photometric,0,1,PhotoObj,SELECT,74.6318
0,Photometric,0,2,PhotoObj,SELECT,68.9164
0,Photometric,0,3,PhotoObjAll,SELECT,142.6022
0,Photometric,0,4,PhotoObjAll,SELECT,86.0782
0,Photometric,0,5,Run,SELECT,131.1546
0,Photometric,0,6,PhotoObjAll,SELECT,111.977
0,Photometric,0,7,PhotoObj,SELECT,198.8111
0,Photometric,0,8,PhotoObj,SELECT,209.486
0,Photometric,0,9,PhotoObjAll,SELECT,107.2184
0,Photometric,0,10,PhotoObj,SELECT,77.3996
0,Photometric,0,11,PhotoObj,SELECT,366.1993
0,Photometric,0,12,PhotoObj,SELECT,75.7831
0,Photometric,0,13,PhotoObj,SELECT,249.7534
0,Photometric,0,14,PhotoObj,SELECT,229.1836
0,Photometric,0,15,PhotoObjAll,SELECT,178.7037
0,Photometric,0,16,PhotoObj,SELECT,176.7879
0,Photometric,0,17,PhotoObjAll,SELECT,177.4833
0,Photometric,0,18,PhotoObj,SELECT,156.6577
0,Photometric,0,19,PhotoObjAll,SELECT,245.926
0,Photometric,0,20,PhotoObjAll,SELECT,114.9231
0,Photometric,0,21,PhotoObj,SELECT,89.0233
0,Photometric,0,22,PhotoObj,SELECT,490.7589
0,Photometric,0,23,PhotoObjAll,SELECT,322.0229
0,Photometric,0,24,PhotoObj,SELECT,113.5328
0,Photometric,0,25,PhotoObj,SELECT,237.2176
0,Photometric,0,26,PhotoObj,SELECT,279.9687
0,Photometric,0,27,PhotoObj,SELECT,102.5262
0,Photometric,0,28,PhotoObj,SELECT,127.3522
0,Photometric,0,29,PhotoObjAll,SELECT,59.9416
0,Photometric,0,30,PhotoObj,SELECT,220.9041
0,Photometric,0,31,PhotoObj,SELECT,257.8526
0,Photometric,0,32,PhotoObj,SELECT,168.4825
0,Photometric,0,33,PhotoObjAll,SELECT,115.8762
0,Photometric,0,34,PhotoObjAll,SELECT,87.3969
1,Photometric,0,35,PhotoObj,SELECT,46.6331
1,Photometric,0,36,PhotoObj,SELECT,66.8334
1,Photometric,0,37,Field,SELECT,71.9245
1,Photometric,0,38,PhotoObj,SELECT,419.6339
1,Photometric,0,39,Field,SELECT,267.739
1,Photometric,0,40,PhotoObjAll,SELECT,125.9204
1,Photometric,0,41,PhotoObj,SELECT,113.1567
1,Photometric,0,42,PhotoObjAll,SELECT,37.2683
1,Photometric,0,43,PhotoObj,SELECT,179.5024
1,Photometric,0,44,PhotoObj,SELECT,46.6724
1,Photometric,0,45,Field,SELECT,97.1645
1,Photometric,0,46,PhotoObjAll,SELECT,151.0305
1,Photometric,0,47,PhotoObjAll,SELECT,122.5496
1,Photometric,0,48,PhotoObj,SELECT,171.3007
1,Photometric,0,49,PhotoObj,SELECT,440.2532
1,Photometric,0,50,PhotoObj,SELECT,197.4523
1,Photometric,0,51,PhotoObj,SELECT,57.3395
1,Photometric,0,52,PhotoObj,SELECT,70.7208
1,Photometric,0,53,PhotoObjAll,SELECT,49.3359
1,Photometric,0,54,PhotoObjAll,SELECT,124.2408
1,Photometric,0,55,Field,SELECT,65.8604
1,Photometric,0,56,Field,SELECT,290.18
1,Photometric,0,57,PhotoObjAll,SELECT,1527.0453
1,Photometric,0,58,Field,SELECT,67.2468
1,Photometric,0,59,PhotoObjAll,SELECT,183.859
1,Photometric,0,60,PhotoObj,SELECT,106.4541
1,Photometric,0,61,PhotoObjAll,SELECT,132.604
1,Photometric,0,62,Field,SELECT,168.2816
1,Photometric,0,63,PhotoObj,SELECT,64.8111
1,Photometric,0,64,PhotoObj,SELECT,100.58
1,Photometric,0,65,PhotoObj,SELECT,185.7774
1,Photometric,0,66,PhotoObjAll,SELECT,164.7155
1,Photometric,0,67,PhotoObj,SELECT,99.5404
1,Photometric,0,68,PhotoObj,SELECT,68.5735
2,Photometric,0,69,PhotoObj,SELECT,103.1324
2,Photometric,0,70,PhotoObj,SELECT,53.3914
2,Photometric,0,71,Field,SELECT,524.9342
2,Photometric,0,72,Field,SELECT,134.975
2,Photometric,0,73,PhotoObjAll,SELECT,421.914
2,Photometric,0,74,Field,SELECT,106.8321
2,Photometric,0,75,PhotoObj,SELECT,209.1403
2,Photometric,0,76,Field,SELECT,171.8441
2,Photometric,0,77,Field,SELECT,49.6736
2,Photometric,0,78,PhotoObj,SELECT,589.2983
2,Photometric,0,79,PhotoObj,SELECT,109.2294
2,Photometric,0,80,PhotoObjAll,SELECT,61.2132
2,Photometric,0,81,PhotoObj,SELECT,248.3059
2,Photometric,0,82,Run,SELECT,147.8063
2,Photometric,0,83,PhotoObj,SELECT,194.4276
2,Photometric,0,84,PhotoObj,SELECT,159.5676
2,Photometric,0,85,Field,SELECT,28.7852
2,Photometric,0,86,PhotoObj,SELECT,75.5969
2,Photometric,0,87,PhotoObjAll,SELECT,73.5142
2,Photometric,0,88,Field,SELECT,308.8087
2,Photometric,0,89,Field,SELECT,152.095
2,Photometric,0,90,PhotoObj,SELECT,219.3813
2,Photometric,0,91,PhotoObj,SELECT,114.1897
2,Photometric,0,92,PhotoObj,SELECT,228.2616
2,Photometric,0,93,Field,SELECT,131.157
2,Photometric,0,94,Field,SELECT,124.0783
2,Photometric,0,95,PhotoObjAll,SELECT,170.9308
2,Photometric,0,96,PhotoObj,SELECT,159.5555
2,Photometric,0,97,PhotoObj,SELECT,1112.0709
2,Photometric,0,98,PhotoObjAll,SELECT,74.9938
2,Photometric,0,99,Field,SELECT,46.0278
3,Photometric,0,100,PhotoObj,SELECT,73.5902
3,Photometric,0,101,PhotoObjAll,SELECT,36.3727
3,Photometric,0,102,PhotoObj,SELECT,815.1708
3,Photometric,0,103,PhotoObj,SELECT,61.7177
3,Photometric,0,104,Run,SELECT,1516.3384
3,Photometric,0,105,PhotoObj,SELECT,110.5426
3,Photometric,0,106,PhotoObj,SELECT,591.6754
3,Photometric,0,107,PhotoObj,SELECT,121.9703
3,Photometric,0,108,Run,SELECT,210.1482
3,Photometric,0,109,PhotoObj,SELECT,133.3452
3,Photometric,0,110,PhotoObj,SELECT,122.6655
3,Photometric,0,111,PhotoObj,SELECT,178.7049
3,Photometric,0,112,PhotoObj,SELECT,216.4221
3,Photometric,0,113,PhotoObjAll,SELECT,168.0638
3,Photometric,0,114,PhotoObj,SELECT,154.8604
3,Photometric,0,115,Run,SELECT,83.3254
3,Photometric,0,116,PhotoObj,SELECT,137.3003
3,Photometric,0,117,PhotoObj,SELECT,522.5308
3,Photometric,0,118,PhotoObj,SELECT,80.6045
3,Photometric,0,119,PhotoObj,SELECT,182.8976
3,Photometric,0,120,PhotoObj,SELECT,384.8734
3,Photometric,0,121,PhotoObj,SELECT,217.9171
3,Photometric,0,122,PhotoObj,SELECT,311.6718
3,Photometric,0,123,Run,SELECT,61.0477
3,Photometric,0,124,Field,SELECT,183.2724
3,Photometric,0,125,PhotoObj,SELECT,117.4794
3,Photometric,0,126,PhotoObj,SELECT,121.3184
3,Photometric,0,127,PhotoObj,SELECT,481.6384
3,Photometric,0,128,PhotoObj,SELECT,122.7954
3,Photometric,0,129,PhotoObj,SELECT,188.0664
3,Photometric,0,130,PhotoObj,SELECT,36.402
3,Photometric,0,131,PhotoObj,SELECT,591.0379
3,Photometric,0,132,PhotoObj,SELECT,296.2081
3,Photometric,0,133,PhotoObj,SELECT,141.3078
3,Photometric,0,134,PhotoObjAll,SELECT,113.5718
4,Photometric,0,135,PhotoObj,SELECT,277.5165
4,Photometric,0,136,PhotoObjAll,SELECT,157.0113
4,Photometric,0,137,PhotoObjAll,SELECT,270.6145
4,Photometric,0,138,PhotoObjAll,SELECT,266.299
4,Photometric,0,139,Field,SELECT,140.6729
4,Photometric,0,140,Field,SELECT,98.0401
4,Photometric,0,141,PhotoObjAll,SELECT,247.1578
4,Photometric,0,142,PhotoObjAll,SELECT,65.9585
4,Photometric,0,143,PhotoObj,SELECT,56.0785
4,Photometric,0,144,PhotoObj,SELECT,190.4915
4,Photometric,0,145,PhotoObj,SELECT,241.5337
4,Photometric,0,146,PhotoObj,SELECT,189.3304
4,Photometric,0,147,PhotoObjAll,SELECT,206.6677
4,Photometric,0,148,PhotoObj,SELECT,28.4859
4,Photometric,0,149,Field,SELECT,238.1082
4,Photometric,0,150,PhotoObj,SELECT,483.3588
4,Photometric,0,151,PhotoObjAll,SELECT,292.1499
4,Photometric,0,152,PhotoObjAll,SELECT,284.579
4,Photometric,0,153,PhotoObj,SELECT,178.8062
4,Photometric,0,154,PhotoObjAll,SELECT,184.2465
4,Photometric,0,155,PhotoObj,SELECT,131.8912
4,Photometric,0,156,PhotoObj,SELECT,201.6866
4,Photometric,0,157,Field,SELECT,63.6355
4,Photometric,0,158,PhotoObj,SELECT,485.4928
4,Photometric,0,159,PhotoObj,SELECT,76.8765
4,Photometric,0,160,PhotoObjAll,SELECT,291.6365
4,Photometric,0,161,PhotoObj,SELECT,429.7349
4,Photometric,0,162,PhotoObjAll,SELECT,291.0386
4,Photometric,0,163,PhotoObj,SELECT,955.3927
4,Photometric,0,164,PhotoObjAll,SELECT,29.8798
5,Photometric,0,165,PhotoObj,SELECT,47.9322
5,Photometric,0,166,Run,SELECT,155.009
5,Photometric,0,167,PhotoObj,SELECT,214.3282
5,Photometric,0,168,PhotoObj,SELECT,165.7687
5,Photometric,0,169,PhotoObj,SELECT,178.2825
5,Photometric,0,170,PhotoObj,SELECT,84.4586
5,Photometric,0,171,PhotoObj,SELECT,173.7158
5,Photometric,0,172,PhotoObj,SELECT,108.311
5,Photometric,0,173,PhotoObj,SELECT,119.9805
5,Photometric,0,174,PhotoObj,SELECT,288.1886
5,Photometric,0,175,PhotoObj,SELECT,52.6056
5,Photometric,0,176,PhotoObj,SELECT,22.9452
5,Photometric,0,177,PhotoObj,SELECT,270.304
5,Photometric,0,178,PhotoObjAll,SELECT,173.8568
5,Photometric,0,179,PhotoObj,SELECT,429.297
5,Photometric,0,180,PhotoObj,SELECT,80.193
5,Photometric,0,181,PhotoObj,SELECT,137.2127
5,Photometric,0,182,PhotoObj,SELECT,159.7646
5,Photometric,0,183,PhotoObj,SELECT,92.2479
5,Photometric,0,184,PhotoObj,SELECT,72.9295
5,Photometric,0,185,PhotoObj,SELECT,282.2711
5,Photometric,0,186,Run,SELECT,49.1194
5,Photometric,0,187,PhotoObj,SELECT,64.5581
5,Photometric,0,188,PhotoObj,SELECT,133.6375
5,Photometric,0,189,PhotoObj,SELECT,311.886
5,Photometric,0,190,PhotoObj,SELECT,96.8225
5,Photometric,0,191,Run,SELECT,87.9328
5,Photometric,0,192,PhotoObj,SELECT,127.5623
5,Photometric,0,193,PhotoObj,SELECT,198.2517
5,Photometric,0,194,Field,SELECT,112.8175
5,Photometric,0,195,PhotoObj,SELECT,348.5487
6,Photometric,0,196,PhotoObjAll,SELECT,190.7811
6,Photometric,0,197,PhotoObjAll,SELECT,41.6102
6,Photometric,0,198,PhotoObjAll,SELECT,60.709
6,Photometric,0,199,PhotoObj,SELECT,117.3835
6,Photometric,0,200,PhotoObjAll,SELECT,359.5289
6,Photometric,0,201,PhotoObjAll,SELECT,196.0102
6,Photometric,0,202,PhotoObjAll,SELECT,118.2155
6,Photometric,0,203,PhotoObjAll,SELECT,243.5536
6,Photometric,0,204,PhotoObjAll,SELECT,347.61
6,Photometric,0,205,PhotoObjAll,SELECT,149.1677
6,Photometric,0,206,PhotoObj,SELECT,177.4101
6,Photometric,0,207,PhotoObjAll,SELECT,159.6871
6,Photometric,0,208,Field,SELECT,141.8221
6,Photometric,0,209,PhotoObjAll,SELECT,79.5523
6,Photometric,0,210,PhotoObj,SELECT,75.0962
6,Photometric,0,211,PhotoObjAll,SELECT,242.2545
6,Photometric,0,212,PhotoObj,SELECT,353.6224
6,Photometric,0,213,PhotoObj,SELECT,118.0373
6,Photometric,0,214,PhotoObj,SELECT,115.9387
6,Photometric,0,215,PhotoObj,SELECT,34.2907
6,Photometric,0,216,PhotoObj,SELECT,30.1852
6,Photometric,0,217,PhotoObjAll,SELECT,441.9027
6,Photometric,0,218,PhotoObj,SELECT,83.464
7,Photometric,0,219,PhotoObj,SELECT,279.4001
7,Photometric,0,220,PhotoObjAll,SELECT,253.3218
7,Photometric,0,221,PhotoObj,SELECT,304.3725
7,Photometric,0,222,Run,SELECT,68.298
7,Photometric,0,223,Field,SELECT,432.0872
7,Photometric,0,224,PhotoObj,SELECT,456.2574
7,Photometric,0,225,PhotoObj,SELECT,475.3429
7,Photometric,0,226,Field,SELECT,182.4695
7,Photometric,0,227,PhotoObjAll,SELECT,111.117
7,Photometric,0,228,PhotoObj,SELECT,103.6634
7,Photometric,0,229,PhotoObj,SELECT,42.4104
7,Photometric,0,230,PhotoObj,SELECT,96.446
7,Photometric,0,231,PhotoObjAll,SELECT,21.8585
7,Photometric,0,232,PhotoObj,SELECT,38.5064
7,Photometric,0,233,Field,SELECT,180.9341
7,Photometric,0,234,PhotoObjAll,SELECT,121.1825
7,Photometric,0,235,Field,SELECT,174.6372
7,Photometric,0,236,PhotoObj,SELECT,261.2505
7,Photometric,0,237,PhotoObj,SELECT,201.9521
7,Photometric,0,238,PhotoObjAll,SELECT,188.1302
7,Photometric,0,239,Field,SELECT,138.4244
7,Photometric,0,240,Field,SELECT,81.2213
8,Photometric,0,241,PhotoObjAll,SELECT,46.5952
8,Photometric,0,242,PhotoObj,SELECT,183.0261
8,Photometric,0,243,Run,SELECT,172.7551
8,Photometric,0,244,Run,SELECT,432.2261
8,Photometric,0,245,PhotoObjAll,SELECT,121.266
8,Photometric,0,246,Run,SELECT,21.5864
8,Photometric,0,247,Run,SELECT,117.3284
8,Photometric,0,248,Run,SELECT,262.8326
8,Photometric,0,249,Run,SELECT,57.8995
8,Photometric,0,250,PhotoObjAll,SELECT,179.1742
8,Photometric,0,251,Run,SELECT,55.8182
8,Photometric,0,252,PhotoObj,SELECT,637.1716
8,Photometric,0,253,Run,SELECT,105.7279
8,Photometric,0,254,PhotoObj,SELECT,53.2578
8,Photometric,0,255,Run,SELECT,97.8592
8,Photometric,0,256,Run,SELECT,180.0668
8,Photometric,0,257,Run,SELECT,224.1529
8,Photometric,0,258,Run,SELECT,411.3966
8,Photometric,0,259,PhotoObjAll,SELECT,89.1845
8,Photometric,0,260,Run,SELECT,273.2374
8,Photometric,0,261,PhotoObj,SELECT,38.5333
8,Photometric,0,262,PhotoObj,SELECT,64.8809
8,Photometric,0,263,Run,SELECT,47.5134
8,Photometric,0,264,Run,SELECT,77.8451
8,Photometric,0,265,Run,SELECT,262.7114
8,Photometric,0,266,PhotoObj,SELECT,90.8145
8,Photometric,0,267,Field,SELECT,104.3216
8,Photometric,0,268,PhotoObj,SELECT,184.0359
8,Photometric,0,269,Run,SELECT,216.3525
8,Photometric,0,270,PhotoObjAll,SELECT,106.7713
8,Photometric,0,271,Run,SELECT,64.5559
8,Photometric,0,272,Run,SELECT,538.4796
8,Photometric,0,273,Run,SELECT,107.3167
8,Photometric,0,274,PhotoObjAll,SELECT,115.7709
8,Photometric,0,275,PhotoObj,SELECT,127.4929
8,Photometric,0,276,PhotoObj,SELECT,235.9568
8,Photometric,0,277,PhotoObjAll,SELECT,44.9017
9,Photometric,0,278,PhotoObj,SELECT,237.4144
9,Photometric,0,279,PhotoObj,SELECT,74.0516
9,Photometric,0,280,PhotoObj,SELECT,391.5116
9,Photometric,0,281,PhotoObj,SELECT,38.3376
9,Photometric,0,282,PhotoObj,SELECT,72.1005
9,Photometric,0,283,PhotoObj,SELECT,139.0356
9,Photometric,0,284,PhotoObj,SELECT,40.7507
9,Photometric,0,285,Field,SELECT,97.6925
9,Photometric,0,286,PhotoObj,SELECT,278.0707
9,Photometric,0,287,PhotoObj,SELECT,83.8392
9,Photometric,0,288,PhotoObj,SELECT,289.6422
9,Photometric,0,289,PhotoObj,SELECT,998.3279
9,Photometric,0,290,PhotoObj,SELECT,202.3831
9,Photometric,0,291,PhotoObj,SELECT,285.2656
9,Photometric,0,292,PhotoObj,SELECT,403.9859
9,Photometric,0,293,PhotoObj,SELECT,104.7602
9,Photometric,0,294,PhotoObj,SELECT,279.3991
9,Photometric,0,295,PhotoObj,SELECT,102.8146
9,Photometric,0,296,Field,SELECT,190.8069
9,Photometric,0,297,PhotoObj,SELECT,317.8701
9,Photometric,0,298,Field,SELECT,76.603
9,Photometric,0,299,PhotoObj,SELECT,23.1899
9,Photometric,0,300,PhotoObj,SELECT,71.3698
9,Photometric,0,301,PhotoObj,SELECT,361.54
9,Photometric,0,302,PhotoObj,SELECT,65.0625
9,Photometric,0,303,PhotoObj,SELECT,343.5521
10,Photometric,0,304,PhotoObj,SELECT,42.4878
10,Photometric,0,305,PhotoObj,SELECT,112.0828
10,Photometric,0,306,Field,SELECT,137.4221
10,Photometric,0,307,PhotoObj,SELECT,23.9366
10,Photometric,0,308,PhotoObj,SELECT,70.9298
10,Photometric,0,309,PhotoObj,SELECT,186.0601
10,Photometric,0,310,Field,SELECT,59.6129
10,Photometric,0,311,PhotoObj,SELECT,212.3532
10,Photometric,0,312,PhotoObj,SELECT,230.2098
10,Photometric,0,313,PhotoObj,SELECT,185.3999
10,Photometric,0,314,PhotoObj,SELECT,276.5009
10,Photometric,0,315,PhotoObj,SELECT,40.6136
10,Photometric,0,316,PhotoObjAll,SELECT,330.7611
10,Photometric,0,317,PhotoObjAll,SELECT,65.5951
10,Photometric,0,318,Field,SELECT,160.65
10,Photometric,0,319,Field,SELECT,625.2025
10,Photometric,0,320,PhotoObj,SELECT,110.2363
10,Photometric,0,321,Field,SELECT,149.779
10,Photometric,0,322,Field,SELECT,65.8873
10,Photometric,0,323,PhotoObjAll,SELECT,619.0182
10,Photometric,0,324,PhotoObj,SELECT,71.0454
10,Photometric,0,325,PhotoObj,SELECT,247.5719
10,Photometric,0,326,PhotoObjAll,SELECT,403.3208
10,Photometric,0,327,PhotoObj,SELECT,268.2747
10,Photometric,0,328,PhotoObj,SELECT,194.9286
10,Photometric,0,329,PhotoObj,SELECT,158.6812
10,Photometric,0,330,PhotoObj,SELECT,53.3102
10,Photometric,0,331,PhotoObjAll,SELECT,591.8163
10,Photometric,0,332,PhotoObj,SELECT,182.0299
10,Photometric,0,333,PhotoObjAll,SELECT,149.8512
10,Photometric,0,334,PhotoObj,SELECT,61.8816
10,Photometric,0,335,PhotoObj,SELECT,155.7588
10,Photometric,0,336,Field,SELECT,142.4573
11,Photometric,0,337,PhotoObjAll,SELECT,35.5391
11,Photometric,0,338,PhotoObj,SELECT,329.1656
11,Photometric,0,339,PhotoObj,SELECT,337.1977
11,Photometric,0,340,PhotoObj,SELECT,75.4872
11,Photometric,0,341,PhotoObj,SELECT,195.5242
11,Photometric,0,342,PhotoObjAll,SELECT,415.6589
11,Photometric,0,343,PhotoObj,SELECT,133.5154
11,Photometric,0,344,Run,SELECT,114.975
11,Photometric,0,345,PhotoObj,SELECT,126.2588
11,Photometric,0,346,PhotoObjAll,SELECT,181.6911
11,Photometric,0,347,PhotoObj,SELECT,89.7966
11,Photometric,0,348,Field,SELECT,107.5984
11,Photometric,0,349,PhotoObjAll,SELECT,184.6687
11,Photometric,0,350,Run,SELECT,100.9885
11,Photometric,0,351,PhotoObj,SELECT,58.5767
11,Photometric,0,352,PhotoObj,SELECT,33.4658
11,Photometric,0,353,Field,SELECT,152.1298
11,Photometric,0,354,PhotoObj,SELECT,392.0353
11,Photometric,0,355,PhotoObjAll,SELECT,203.7201
11,Photometric,0,356,PhotoObj,SELECT,60.2062
11,Photometric,0,357,Run,SELECT,81.2626
11,Photometric,0,358,Field,SELECT,114.3187
11,Photometric,0,359,PhotoObj,SELECT,645.4252
11,Photometric,0,360,PhotoObj,SELECT,681.331
11,Photometric,0,361,PhotoObj,SELECT,603.6248
11,Photometric,0,362,Field,SELECT,164.8187
11,Photometric,0,363,PhotoObj,SELECT,1887.6406
11,Photometric,0,364,PhotoObj,SELECT,84.2837
11,Photometric,0,365,PhotoObjAll,SELECT,111.1115
11,Photometric,0,366,PhotoObj,SELECT,307.0102
11,Photometric,0,367,PhotoObj,SELECT,185.464
12,Photometric,0,368,PhotoObj,SELECT,50.7169
12,Photometric,0,369,PhotoObjAll,SELECT,92.9536
12,Photometric,0,370,PhotoObj,SELECT,185.5068
12,Photometric,0,371,PhotoObj,SELECT,264.9195
12,Photometric,0,372,PhotoObjAll,SELECT,32.6695
12,Photometric,0,373,PhotoObj,SELECT,146.9577
12,Photometric,0,374,PhotoObj,SELECT,136.6283
12,Photometric,0,375,Run,SELECT,177.7624
12,Photometric,0,376,Run,SELECT,61.0148
12,Photometric,0,377,Run,SELECT,61.8889
12,Photometric,0,378,PhotoObj,SELECT,401.8014
12,Photometric,0,379,PhotoObjAll,SELECT,20.0582
12,Photometric,0,380,Run,SELECT,76.2159
12,Photometric,0,381,PhotoObjAll,SELECT,107.0493
12,Photometric,0,382,PhotoObj,SELECT,115.654
12,Photometric,0,383,Run,SELECT,86.4172
12,Photometric,0,384,PhotoObjAll,SELECT,217.6962
12,Photometric,0,385,PhotoObj,SELECT,202.7053
12,Photometric,0,386,PhotoObjAll,SELECT,131.9003
12,Photometric,0,387,PhotoObj,SELECT,90.2185
12,Photometric,0,388,PhotoObj,SELECT,123.9223
12,Photometric,0,389,PhotoObj,SELECT,156.9513
12,Photometric,0,390,Run,SELECT,81.3365
13,Photometric,0,391,PhotoObj,SELECT,74.1727
13,Photometric,0,392,PhotoObjAll,SELECT,93.9573
13,Photometric,0,393,PhotoObjAll,SELECT,668.9705
13,Photometric,0,394,PhotoObjAll,SELECT,206.6515
13,Photometric,0,395,PhotoObjAll,SELECT,157.6805
13,Photometric,0,396,PhotoObj,SELECT,212.4399
13,Photometric,0,397,PhotoObjAll,SELECT,554.4159
13,Photometric,0,398,PhotoObj,SELECT,237.8494
13,Photometric,0,399,PhotoObj,SELECT,138.3378
13,Photometric,0,400,PhotoObj,SELECT,296.7158
13,Photometric,0,401,PhotoObjAll,SELECT,301.6041
13,Photometric,0,402,PhotoObjAll,SELECT,387.7051
13,Photometric,0,403,PhotoObjAll,SELECT,111.6581
13,Photometric,0,404,PhotoObj,SELECT,14.2324
13,Photometric,0,405,PhotoObjAll,SELECT,8.0146
13,Photometric,0,406,PhotoObjAll,SELECT,213.0261
13,Photometric,0,407,PhotoObjAll,SELECT,58.5603
13,Photometric,0,408,PhotoObj,SELECT,444.2701
13,Photometric,0,409,PhotoObjAll,SELECT,892.7765
13,Photometric,0,410,PhotoObjAll,SELECT,205.7021
13,Photometric,0,411,PhotoObj,SELECT,164.8147
13,Photometric,0,412,PhotoObjAll,SELECT,135.9406
13,Photometric,0,413,PhotoObj,SELECT,49.8095
13,Photometric,0,414,PhotoObj,SELECT,81.9612
13,Photometric,0,415,PhotoObjAll,SELECT,152.5801
13,Photometric,0,416,PhotoObj,SELECT,136.3267
13,Photometric,0,417,PhotoObjAll,SELECT,243.0948
13,Photometric,0,418,PhotoObj,SELECT,64.5042
13,Photometric,0,419,PhotoObjAll,SELECT,106.7117
14,Photometric,0,420,PhotoObjAll,SELECT,240.6756
14,Photometric,0,421,PhotoObj,SELECT,100.8635
14,Photometric,0,422,PhotoObj,SELECT,484.6464
14,Photometric,0,423,PhotoObj,SELECT,424.8968
14,Photometric,0,424,PhotoObj,SELECT,196.7977
14,Photometric,0,425,PhotoObjAll,SELECT,163.5212
14,Photometric,0,426,Field,SELECT,286.8624
14,Photometric,0,427,PhotoObjAll,SELECT,82.8118
14,Photometric,0,428,PhotoObj,SELECT,246.4424
14,Photometric,0,429,PhotoObj,SELECT,194.8379
14,Photometric,0,430,PhotoObjAll,SELECT,109.9611
14,Photometric,0,431,PhotoObjAll,SELECT,200.9536
14,Photometric,0,432,PhotoObj,SELECT,470.5225
14,Photometric,0,433,PhotoObjAll,SELECT,39.4851
14,Photometric,0,434,PhotoObj,SELECT,65.573
14,Photometric,0,435,PhotoObj,SELECT,119.2139
14,Photometric,0,436,PhotoObj,SELECT,243.657
14,Photometric,0,437,PhotoObjAll,SELECT,191.1079
14,Photometric,0,438,PhotoObj,SELECT,242.9627
14,Photometric,0,439,PhotoObjAll,SELECT,110.8801
14,Photometric,0,440,PhotoObjAll,SELECT,152.7569
14,Photometric,0,441,PhotoObjAll,SELECT,342.5528
14,Photometric,0,442,Run,SELECT,174.5515
14,Photometric,0,443,PhotoObjAll,SELECT,218.7936
14,Photometric,0,444,PhotoObj,SELECT,148.2479
14,Photometric,0,445,PhotoObjAll,SELECT,94.9911
14,Photometric,0,446,Field,SELECT,255.1677
14,Photometric,0,447,PhotoObj,SELECT,323.4729
14,Photometric,0,448,PhotoObj,SELECT,161.022
14,Photometric,0,449,PhotoObj,SELECT,74.6369
14,Photometric,0,450,Field,SELECT,229.081
14,Photometric,0,451,Field,SELECT,210.6104
15,Photometric,0,452,PhotoObj,SELECT,474.9645
15,Photometric,0,453,Field,SELECT,367.1563
15,Photometric,0,454,PhotoObj,SELECT,141.4291
15,Photometric,0,455,PhotoObj,SELECT,213.5816
15,Photometric,0,456,Field,SELECT,139.507
15,Photometric,0,457,PhotoObjAll,SELECT,60.8436
15,Photometric,0,458,PhotoObj,SELECT,41.503
15,Photometric,0,459,PhotoObj,SELECT,177.9369
15,Photometric,0,460,PhotoObj,SELECT,1404.4046
15,Photometric,0,461,Field,SELECT,467.8932
15,Photometric,0,462,PhotoObj,SELECT,131.4993
15,Photometric,0,463,Field,SELECT,155.9496
15,Photometric,0,464,Field,SELECT,107.054
15,Photometric,0,465,PhotoObj,SELECT,43.168
15,Photometric,0,466,PhotoObj,SELECT,118.9425
15,Photometric,0,467,PhotoObj,SELECT,149.4265
15,Photometric,0,468,PhotoObj,SELECT,171.4499
15,Photometric,0,469,Run,SELECT,395.8496
15,Photometric,0,470,PhotoObj,SELECT,220.4444
15,Photometric,0,471,Run,SELECT,400.8423
15,Photometric,0,472,PhotoObj,SELECT,242.5673
15,Photometric,0,473,PhotoObj,SELECT,224.9163
15,Photometric,0,474,PhotoObj,SELECT,259.9732
15,Photometric,0,475,Field,SELECT,78.596
15,Photometric,0,476,PhotoObj,SELECT,290.6664
15,Photometric,0,477,PhotoObjAll,SELECT,119.4216
15,Photometric,0,478,PhotoObj,SELECT,122.4436
15,Photometric,0,479,PhotoObj,SELECT,158.0942
15,Photometric,0,480,PhotoObj,SELECT,111.1615
15,Photometric,0,481,PhotoObj,SELECT,67.2958
15,Photometric,0,482,PhotoObj,SELECT,148.7827
15,Photometric,0,483,PhotoObj,SELECT,122.8958
15,Photometric,0,484,PhotoObj,SELECT,119.5669
15,Photometric,0,485,Field,SELECT,137.173
16,Photometric,0,486,PhotoObjAll,SELECT,23.2037
16,Photometric,0,487,PhotoObj,SELECT,96.1071
16,Photometric,0,488,Field,SELECT,257.7741
16,Photometric,0,489,PhotoObj,SELECT,109.1369
16,Photometric,0,490,PhotoObj,SELECT,338.3755
16,Photometric,0,491,PhotoObj,SELECT,320.5781
16,Photometric,0,492,PhotoObj,SELECT,94.7094
16,Photometric,0,493,PhotoObj,SELECT,162.1449
16,Photometric,0,494,Field,SELECT,482.2019
16,Photometric,0,495,Field,SELECT,47.744
16,Photometric,0,496,PhotoObj,SELECT,110.9846
16,Photometric,0,497,PhotoObj,SELECT,44.44
16,Photometric,0,498,PhotoObjAll,SELECT,74.5393
16,Photometric,0,499,Field,SELECT,627.2803
16,Photometric,0,500,PhotoObj,SELECT,110.956
16,Photometric,0,501,PhotoObjAll,SELECT,32.2493
16,Photometric,0,502,PhotoObj,SELECT,66.801
16,Photometric,0,503,Field,SELECT,41.2576
16,Photometric,0,504,PhotoObjAll,SELECT,167.1517
16,Photometric,0,505,PhotoObj,SELECT,207.2607
